,id,Rent,Frequence,Geo,Address,Type,Overview,Facilities,Ber,Ber n,Author,Description,url,Created_at,Closed_at,Close
10,23805526,4230,month,"{'lat': '53.344905963613485', 'long': '-6.231118982370589'}","Three Bedroom Apartment, Capital Dock Residence, Grand Canal , Dublin 2",Apartment,"{'Double Bedroom': '3', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 6 Months'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony', 'Serviced Property']",A2,0.00,Eoin Grant,"This elegant three bedroom apartment, in Dublin’s tallest residential tower, offers incredible views of endless sky and riverscape from nearly every window.   Ceilings reach for the stars in bedrooms and open plan living areas. Sunlight streams through floor-to-ceiling windows, creating bright and airy interiors, drawing attention to the impeccable design detail and finish.  Kingsize beds and roomy wardrobes give you the space you deserve in the master and second bedrooms. A spacious ensuite wet room completes the master bedroom while the  third bedroom offers a generous wardrobe and double bed.  The bathroom, akin to a five star spa experience, has a Kaldewei bathtub, GROHE shower, Duravit sanitary ware and Appiani ceramic tiles.  The kitchen is innovative with Miele appliances next door to a utility room with an AEG washer dryer. While a large storage room accommodates anything that has yet to find its home.   One tour of this apartment highlights sublime comfort and convenience – all you could possibly want is right where you want it. You even have a stylish office to inspire you.  A dedicated onsite concierge team is part of the lifestyle experience. Available 7 days a week to make your life easier, these property managers arrange dry cleaning, personal training and more, along with maintaining the privacy and safety of the grounds.  Private onsite amenities cater for your every mood. There is a gym, cinema, games room, entertaining kitchen, dining room and lounge for unwinding.  Join a community of nature enthusiasts, culture fans, dog lovers, health buffs and pleasure seekers who enjoy a five star living experience.  Virtual tours enable you to view apartments while respecting social distancing guidelines. They are helpful in illustrating the layout and interior style of a sample residence.   Please Note: These virtual tours have been produced for illustrative purposes only to demonstrate a sample unit which may not be the same unit as advertised. Prospective residents should note that it is solely intended for their guidance and assistance and nothing contained in it should be considered as a definitive representation or legally binding warranty. All areas, measurements and layouts referred to are given as a guide only.",/for-rent/apartment-three-bedroom-apartment-capital-dock-residence-grand-canal-dublin-2/2915549,2021-10-25,,False
11,23408623,2500,month,"{'lat': '53.34747481688501', 'long': '-6.233233248674509'}","Apartment 102, Quayside Quarter, North Wall Quay, Dublin 1",Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Optional', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",A3,NaN,Laura Foody,"To provide you with extra peace of mind when choosing to rent with us during this time, we are offering a money back guarantee on your holding deposit if you view virtually but have a change of heart within 24 hours following an in-person viewing. Additionally, with our flexible moving dates you can move any day within a 30-day window of your original date.  Greystar is delighted to introduce Quayside Quarter, the residential component of Dublin Landings at North Wall Quay. Live now with 4 weeks rent-free offer available now on selected 2 bedroom apartments. Sitting at the forefront of the regeneration of the Docklands and consisting of 268 premium apartments, Quayside Quarter sets a new standard of rented apartment living in the city.   Not only will residents benefit from a professional service, where all the homes are looked after by Greystar, but they will also enjoy exceptional quality apartments and access to a host of additional benefits. The private gym is flooded with natural light and features a raw industrial aesthetic.   Designed to refine the work life balance, the Residents' Lounge is an elegant and considered space designed to meet the needs of its residents. With hot desks, meeting spaces and a games area for downtime, it is a space made for collaborators.   On top of all this, there's also 210 parking spaces, secure bike storage, a concierge service and landscaped gardens.  All apartments are pet friendly and residents can choose from furnished or unfurnished options in an array of floorplans, some with waterfront views.",/for-rent/apartment-apartment-102-quayside-quarter-north-wall-quay-dublin-1/2854091,2021-10-25,,False
12,21981942,3245,month,"{'lat': '53.34747481688501', 'long': '-6.233233248674509'}","Apartment 102, B3, Quayside Quarter, North Wall Quay, Dublin 1",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Optional', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",A3,NaN,Laura Foody,"To provide you with extra peace of mind when choosing to rent with us during this time, we are offering a money back guarantee on your holding deposit if you view virtually but have a change of heart within 24 hours following an in-person viewing. Additionally, with our flexible moving dates you can move any day within a 30-day window of your original date.  Greystar is delighted to introduce Quayside Quarter, the residential component of Dublin Landings at North Wall Quay. Sitting at the forefront of the regeneration of the Docklands and consisting of 268 premium apartments, Quayside Quarter sets a new standard of rented apartment living in the city.   Not only will residents benefit from a professional service, where all the homes are looked after by Greystar, but they will also enjoy exceptional quality apartments and access to a host of additional benefits. The private gym is flooded with natural light and features a raw industrial aesthetic.   Designed to refine the work life balance, the Residents' Lounge is an elegant and considered space designed to meet the needs of its residents. With hot desks, meeting spaces and a games room for downtime, it is a space made for collaborators.   On top of all this, there's also 210 parking spaces, secure bike storage, a concierge service, landscaped gardens and a postal room with secure parcel storage.  All apartments are pet friendly and residents can choose from furnished or unfurnished options in an array of floorplans, some with waterfront views.",/for-rent/apartment-apartment-102-b3-quayside-quarter-north-wall-quay-dublin-1/1446984,2021-10-25,,False
13,22065613,3575,month,"{'lat': '53.34747481688501', 'long': '-6.233233248674509'}","Apartment 202, Quayside Quarter, Quayside Quarter, North Wall Quay, Dublin 1",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",A3,NaN,Laura Foody,"To provide you with extra peace of mind when choosing to rent with us during this time, we are offering a money back guarantee on your holding deposit if you view virtually but have a change of heart within 24 hours following an in-person viewing. Additionally, with our flexible moving dates you can move any day within a 30-day window of your original date.  Greystar is delighted to introduce Quayside Quarter, the residential component of Dublin Landings at North Wall Quay. Sitting at the forefront of the regeneration of the Docklands and consisting of 268 premium apartments, Quayside Quarter sets a new standard of rented apartment living in the city.   Not only will residents benefit from a professional service, where all the homes are looked after by Greystar, but they will also enjoy exceptional quality apartments and access to a host of additional benefits. The private gym is flooded with natural light and features a raw industrial aesthetic.   Designed to refine the work life balance, the Residents' Lounge is an elegant and considered space designed to meet the needs of its residents. With hot desks, meeting spaces and a games room for downtime, it is a space made for collaborators.   On top of all this, there's also 210 parking spaces, secure bike storage, a concierge service, landscaped gardens and a postal room with secure parcel storage.  All apartments are pet friendly and residents can choose from furnished or unfurnished options in an array of floorplans, some with waterfront views.",/for-rent/apartment-apartment-202-quayside-quarter-quayside-quarter-north-wall-quay-dublin-1/2569623,2021-10-25,,False
14,25554941,215,week,"{'lat': '53.33766695856369', 'long': '-6.283774478820809'}","Standard En Suite Ground Floor - 2021/22 Tenancy, From Here - Student Living, Cork Street, From Here - Student Living, Cork Street, Cork Stre, Dublin 8",Apartment,"{'Single Bedroom': '4', 'Bathroom': '4', 'Furnished': 'Yes', 'Lease': 'No Minimum'}","['Central Heating', 'Washing Machine', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",NA,NaN,Cork Street Residents Team,"Your last chance to live here - limited rooms available!   Our most affordable en suite room located in a shared flat on the ground floor. Each room comes with a small double bed alongside your own en suite shower room, study area and loads of storage with plenty of shelves. You also have access to a shared kitchen and living area with TV.",/for-rent/apartment-standard-en-suite-ground-floor-2021-22-tenancy-from-here-student-living-cork-street-from-here-student-living-cork-street-cork-stre-dublin-8/3447150,2021-10-25,,False
15,23620515,252,week,"{'lat': '53.33766695856369', 'long': '-6.283774478820809'}","Classic En Suite - 2021/22 Tenancy, From Here - Student Living, Cork Street, From Here - Student Living, Cork Street, Cork Stre, Dublin 8",Apartment,"{'Double Bedroom': '8', 'Bathroom': '8', 'Furnished': 'Yes', 'Lease': 'No Minimum'}","['Central Heating', 'Washing Machine', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",NA,NaN,Cork Street Residents Team,"Your last chance to live here - limited rooms available!   Great affordability with a small double bed alongside your own en suite shower room, study area and loads of storage with plenty of shelves. You also have access to a shared kitchen and living area with TV, within an 8 bed flat. Flexible bookings available, contact the Residents' Team for more info!",/for-rent/apartment-classic-en-suite-2021-22-tenancy-from-here-student-living-cork-street-from-here-student-living-cork-street-cork-stre-dublin-8/2886160,2021-10-25,,False
16,23620527,258,week,"{'lat': '53.33766695856369', 'long': '-6.283774478820809'}","Bronze En Suite - 2021/22 Tenancy, From Here - Student Living, Cork Street, From Here - Student Living, Cork Street, Cork Stre, Dublin 8",Apartment,"{'Double Bedroom': '7', 'Bathroom': '7', 'Furnished': 'Yes', 'Lease': 'No Minimum'}","['Central Heating', 'Washing Machine', 'Microwave', 'Internet', 'Garden / Patio / Balcony']",NA,NaN,Cork Street Residents Team,"Your last chance to live here - limited rooms available!   The same great features as the Classic, but in a 7 bed flat! Flexible bookings available, contact the Residents' Team for more info!",/for-rent/apartment-bronze-en-suite-2021-22-tenancy-from-here-student-living-cork-street-from-here-student-living-cork-street-cork-stre-dublin-8/2886180,2021-10-25,,False
17,26226464,2000,month,"{'lat': '53.30885526863702', 'long': '-6.2712176290319235'}","1 Bedroom Apartment, Rostrevor Place, Orwell Road , Rathgar, Dublin 6",Apartment,"{'Single Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Internet', 'Garden / Patio / Balcony']",A2,NaN,Lizzie Connolly,"Savills is delighted to present Rostrevor Place to the rental market – this is a truly impressive development located in the Victorian suburb of Rathgar.  Set amongst exquisite, landscaped gardens residents have the perfect mix of convenience and quality in this enviable location.    Located in Rathgar and only a few minutes’ walk from the village, Rostrevor Place has a host of services and on-site amenities to support any resident looking to reside in this beautiful location. The area is surrounded by excellent restaurants, cafes, and leisure facilities.   Rostrevor Place is fully serviced by a variety of transport options. It is a 20-minute walk to the Green Luas Station at Milltown. The development is also located beside a range of Dublin bus services to the City Centre that include the 14, 14C, 15D & 15B.   At Rostrevor Place residents will have access to exceptional amenities that include.  •	Concierge •	Parcel Collection  •	State of the art Fitness Centre & Changing Facilities •	Residential Lounge •	Media / Meeting Area •	Dining Area  The apartments and penthouses have been thoughtfully designed with bright, spacious, well-proportioned rooms, highlighting the incredible views over this leafy suburban area. The apartments boast extremely high specification internally, within the resident’s amenity space and in the common areas.  Features include:   •	High-quality interior design finish and bespoke furniture pack •	Top of the range “Neff” appliances •	Luxury bathrooms and ensuites •	Generous balconies / terraces •	Floor to ceiling windows •	Excellent energy rating A2-A3 •	Hot water on demand •	Surface Parking •	On site Amenities  Please note these photos are for marketing purposes and the actual apartment fit out and layout may differ slightly. 1 Bedroom apartments start from €2000 per month.",/for-rent/apartment-1-bedroom-apartment-rostrevor-place-orwell-road-rathgar-dublin-6/3547529,2021-10-25,,False
18,26226465,2400,month,"{'lat': '53.30885526863702', 'long': '-6.2712176290319235'}","2 Bedroom Apartment, Rostrevor Place, Orwell Road , Rathgar, Dublin 6",Apartment,"{'Double Bedroom': '2', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Internet', 'Garden / Patio / Balcony']",A2,NaN,Lizzie Connolly,"Savills is delighted to present Rostrevor Place to the rental market – this is a truly impressive development located in the Victorian suburb of Rathgar.  Set amongst exquisite, landscaped gardens residents have the perfect mix of convenience and quality in this enviable location.    Located in Rathgar and only a few minutes’ walk from the village, Rostrevor Place has a host of services and on-site amenities to support any resident looking to reside in this beautiful location. The area is surrounded by excellent restaurants, cafes, and leisure facilities.   Rostrevor Place is fully serviced by a variety of transport options. It is a 20-minute walk to the Green Luas Station at Milltown. The development is also located beside a range of Dublin bus services to the City Centre that include the 14, 14C, 15D & 15B.   At Rostrevor Place residents will have access to exceptional amenities that include.  •	Concierge •	Parcel Collection  •	State of the art Fitness Centre & Changing Facilities •	Residential Lounge •	Media / Meeting Area •	Dining Area  The apartments and penthouses have been thoughtfully designed with bright, spacious, well-proportioned rooms, highlighting the incredible views over this leafy suburban area. The apartments boast extremely high specification internally, within the resident’s amenity space and in the common areas.    Features include:  •	High-quality interior design finish and bespoke furniture pack •	Top of the range “Neff” appliances •	Luxury bathrooms and ensuites •	Generous balconies / terraces •	Floor to ceiling windows •	Excellent energy rating A2-A3 •	Hot water on demand •	Surface Parking •	On site Amenities  Please note these photos are for marketing purposes and the actual apartment fit out and layout may differ slightly. 2 Bedroom apartments start from €2400 per month.",/for-rent/apartment-2-bedroom-apartment-rostrevor-place-orwell-road-rathgar-dublin-6/3547527,2021-10-25,,False
19,26226466,3200,month,"{'lat': '53.30885526863702', 'long': '-6.2712176290319235'}","3 Bedroom Apartment, Rostrevor Place, Orwell Road , Rathgar, Dublin 6",Apartment,"{'Double Bedroom': '3', 'Bathroom': '2', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Internet', 'Garden / Patio / Balcony']",A2,NaN,Lizzie Connolly,"Savills is delighted to present Rostrevor Place to the rental market – this is a truly impressive development located in the Victorian suburb of Rathgar.  Set amongst exquisite, landscaped gardens residents have the perfect mix of convenience and quality in this enviable location.    Located in Rathgar and only a few minutes’ walk from the village, Rostrevor Place has a host of services and on-site amenities to support any resident looking to reside in this beautiful location. The area is surrounded by excellent restaurants, cafes, and leisure facilities.   Rostrevor Place is fully serviced by a variety of transport options. It is a 20-minute walk to the Green Luas Station at Milltown. The development is also located beside a range of Dublin bus services to the City Centre that include the 14, 14C, 15D & 15B.   At Rostrevor Place residents will have access to exceptional amenities that include.  •	Concierge •	Parcel Collection  •	State of the art Fitness Centre & Changing Facilities •	Residential Lounge •	Media / Meeting Area •	Dining Area  The apartments and penthouses have been thoughtfully designed with bright, spacious, well-proportioned rooms, highlighting the incredible views over this leafy suburban area. The apartments boast extremely high specification internally, within the resident’s amenity space and in the common areas.    Features include:  •	High-quality interior design finish and bespoke furniture pack •	Top of the range “Neff” appliances •	Luxury bathrooms and ensuites •	Generous balconies / terraces •	Floor to ceiling windows •	Excellent energy rating A2-A3 •	Hot water on demand •	Surface Parking •	On site Amenities  Please note these photos are for marketing purposes and the actual apartment fit out and layout may differ slightly. 3 Bedroom apartments start from €3200 per month.",/for-rent/apartment-3-bedroom-apartment-rostrevor-place-orwell-road-rathgar-dublin-6/3547528,2021-10-25,,False
20,25888167,2000,month,"{'lat': '53.286154845382896', 'long': '-6.2083925936942705'}","1 BED, Belvoir by havitat, Upper Kilmacud Road, Stillorgan, Co. Dublin",Apartment,"{'Double Bedroom': '1', 'Bathroom': '1', 'Furnished': 'Yes', 'Lease': 'Minimum 1 Year'}","['Parking', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Internet', 'Garden / Patio / Balcony']",A2,NaN,Anna Pierzchala,"Email enquiries only*** Savills is delighted to present Belvoir, a brand-new development of 1, 2 and 3 bedroom apartments, nestled within the landscaped gardens of the historic Kilmacud House.  Located on Kilmacud Road Upper, in the highly sought-after areas of Stillorgan and Sandyford, this location is ideal for those seeking the comforts of modern living and the convenience of a South Dublin location in a peaceful, natural setting. It offers a stylish and convenient lifestyle with a host of services and amenities nearby. Dundrum and Stillorgan Shopping Centres are within a 5km radius, as well as great schools, sports clubs, cafés and shops. The Luas Green Line (Stillorgan – 4 min walk) and access to the M50 are only minutes’ away. Sandyford Industrial Park is also within very close reach of the development. The complex offers generous sized 1, 2 and 3 bedroom, pet friendly apartments across two stylishly designed blocks, set within a mature setting and boasting a playground and beautiful courtyards. The apartments are finished to an extremely high specification, some of these features include:  -	High-quality interior finish and bespoke furniture pack  -	Floor to ceiling windows -	Modern Appliances -	Integrated Kitchens -	Luxury bathrooms and en-suites  -	Separate utility room with separate generous storage  -	Generous balconies / terraces  -	Gas heating  -	Video intercom  -	Underground Parking  -	Secure Bicycle storage -	Smart Energy Meters -	High speed internet and complimentary WIFI -	Excellent energy rating A2-A3 -	EV charging stations Please contact us today for further details on this exiting development.",/for-rent/apartment-1-bed-belvoir-by-havitat-upper-kilmacud-road-stillorgan-co-dublin/3488704,2021-10-25,,False
